pr_number,title,draft,base_branch,head_branch,base_sha,head_sha,merge_base_main,commit_count,changed_files_count,module,target_is_main,head_branch_exists,all_commits_in_main,patch_equivalent_in_main,diff_against_main,stack_parent_pr,stack_tip_pr,merge_conflict_status,ci_status,preliminary_classification,confidence,evidence,recommended_next_review
442,V4.9.644 — Document Intake Shared Entity Review (Prompt 69),true,cursor/document-intake-classification-result-7ddc,cursor/document-intake-entity-review-7ddc,7fd9ac4742c5130b20e707ed8de611e1e293de8f,f4f6485b8f5c355f13dab476cad26fd1577c049b,f4f6485b8f5c355f13dab476cad26fd1577c049b,1,16,cross-cutting,false,true,true,UNKNOWN,EMPTY,441,1013,NO_CONFLICT_REPORTED,NO_CHECKS_REPORTED,ALREADY_IN_MAIN,HIGH,"commit reachability: 1/1 PR commits reachable from origin/main | patch equivalence: NOT_APPLICABLE_ALL_COMMITS_DIRECTLY_REACHABLE; git cherry equivalent=0, unmatched=0, unrepresented=0 | three-dot diff origin/main...head: EMPTY (0 paths) | GitHub target diff: 16 files, +1706/-28 | GitHub mergeability: MERGEABLE/CLEAN | branch ancestry: 119 open ancestors, 353 open descendants; base=cursor/document-intake-classification-result-7ddc | file overlap: 11 paths overlap 564 open PRs",Phase 2: verify representative patch/tree evidence before any close decision.
443,V4.9.645 — Document Intake Schema-Driven Field Review,true,cursor/document-intake-entity-review-7ddc,cursor/document-intake-schema-field-review-7ddc,f4f6485b8f5c355f13dab476cad26fd1577c049b,68f96801b42e8ccf94cfd2f8bfab1ff9c63e3d71,68f96801b42e8ccf94cfd2f8bfab1ff9c63e3d71,1,23,documents,false,true,true,UNKNOWN,EMPTY,442,1013,NO_CONFLICT_REPORTED,NO_CHECKS_REPORTED,ALREADY_IN_MAIN,HIGH,"commit reachability: 1/1 PR commits reachable from origin/main | patch equivalence: NOT_APPLICABLE_ALL_COMMITS_DIRECTLY_REACHABLE; git cherry equivalent=0, unmatched=0, unrepresented=0 | three-dot diff origin/main...head: EMPTY (0 paths) | GitHub target diff: 23 files, +1556/-48 | GitHub mergeability: MERGEABLE/CLEAN | branch ancestry: 120 open ancestors, 352 open descendants; base=cursor/document-intake-entity-review-7ddc | file overlap: 17 paths overlap 566 open PRs",Phase 2: verify representative patch/tree evidence before any close decision.
444,feat(document-intake): Action Plan Review „Was soll übernommen werden?“ (V4.9.646),true,cursor/document-intake-schema-field-review-7ddc,cursor/document-intake-action-plan-review-7ddc,68f96801b42e8ccf94cfd2f8bfab1ff9c63e3d71,343eb2bc5546a2e9747b0f687d4a009883058c81,343eb2bc5546a2e9747b0f687d4a009883058c81,1,35,documents,false,true,true,UNKNOWN,EMPTY,443,1013,NO_CONFLICT_REPORTED,NO_CHECKS_REPORTED,ALREADY_IN_MAIN,HIGH,"commit reachability: 1/1 PR commits reachable from origin/main | patch equivalence: NOT_APPLICABLE_ALL_COMMITS_DIRECTLY_REACHABLE; git cherry equivalent=0, unmatched=0, unrepresented=0 | three-dot diff origin/main...head: EMPTY (0 paths) | GitHub target diff: 35 files, +1897/-48 | GitHub mergeability: MERGEABLE/CLEAN | branch ancestry: 121 open ancestors, 351 open descendants; base=cursor/document-intake-schema-field-review-7ddc | file overlap: 20 paths overlap 566 open PRs",Phase 2: verify representative patch/tree evidence before any close decision.
446,feat(document-intake): central follow-up suggestion domain (V4.9.648),true,cursor/document-intake-apply-result-7ddc,cursor/document-follow-up-suggestion-7ddc,fa458687783c40dffa599b833e9763f847af4cb1,2510d8b10c82a0310bb1a3fe09180234b0cc5d84,fa458687783c40dffa599b833e9763f847af4cb1,1,14,documents,false,true,false,false,NON_EMPTY,444,446,NO_CONFLICT_REPORTED,NO_CHECKS_REPORTED,CUMULATIVE_STACK_TIP,HIGH,"commit reachability: 0/1 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=1, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (14 paths) | GitHub target diff: 14 files, +1099/-2 | GitHub mergeability: MERGEABLE/CLEAN | branch ancestry: 122 open ancestors, 0 open descendants; base=cursor/document-intake-apply-result-7ddc | file overlap: 14 paths overlap 61 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
447,feat(document-intake): connect follow-up suggestions to Task Domain V2 (Prompt 74),true,cursor/document-follow-up-suggestion-7ddc,cursor/document-follow-up-task-v2-7ddc,2510d8b10c82a0310bb1a3fe09180234b0cc5d84,b6eb3d85145ffd16d7b5b368ac457435a98b9410,b6eb3d85145ffd16d7b5b368ac457435a98b9410,2,21,cross-cutting,false,true,true,UNKNOWN,EMPTY,446,1013,CONFLICTING,NO_CHECKS_REPORTED,ALREADY_IN_MAIN,HIGH,"commit reachability: 2/2 PR commits reachable from origin/main | patch equivalence: NOT_APPLICABLE_ALL_COMMITS_DIRECTLY_REACHABLE; git cherry equivalent=0, unmatched=0, unrepresented=0 | three-dot diff origin/main...head: EMPTY (0 paths) | GitHub target diff: 21 files, +1982/-2 | GitHub mergeability: CONFLICTING/DIRTY | branch ancestry: 122 open ancestors, 349 open descendants; base=cursor/document-follow-up-suggestion-7ddc | file overlap: 16 paths overlap 545 open PRs",Phase 2: verify representative patch/tree evidence before any close decision.
449,feat(document-intake): follow-up contact prepare without auto-send (V4.9.650),true,cursor/document-follow-up-task-v2-7ddc,cursor/document-follow-up-contact-prepare-7ddc,b6eb3d85145ffd16d7b5b368ac457435a98b9410,9d8e6ac144646a9601856513012b322496587ecb,9d8e6ac144646a9601856513012b322496587ecb,1,25,documents,false,true,true,UNKNOWN,EMPTY,447,1013,NO_CONFLICT_REPORTED,NO_CHECKS_REPORTED,ALREADY_IN_MAIN,HIGH,"commit reachability: 1/1 PR commits reachable from origin/main | patch equivalence: NOT_APPLICABLE_ALL_COMMITS_DIRECTLY_REACHABLE; git cherry equivalent=0, unmatched=0, unrepresented=0 | three-dot diff origin/main...head: EMPTY (0 paths) | GitHub target diff: 25 files, +2207/-1 | GitHub mergeability: MERGEABLE/CLEAN | branch ancestry: 123 open ancestors, 348 open descendants; base=cursor/document-follow-up-task-v2-7ddc | file overlap: 12 paths overlap 566 open PRs",Phase 2: verify representative patch/tree evidence before any close decision.
451,feat(document-intake): versioned follow-up subtype rules (V4.9.651),true,cursor/document-follow-up-contact-prepare-7ddc,cursor/document-follow-up-subtype-rules-7ddc,9d8e6ac144646a9601856513012b322496587ecb,93c1b943910ff1a78ee7a1279114af800cfba750,93c1b943910ff1a78ee7a1279114af800cfba750,1,16,documents,false,true,true,UNKNOWN,EMPTY,449,1013,NO_CONFLICT_REPORTED,NO_CHECKS_REPORTED,ALREADY_IN_MAIN,HIGH,"commit reachability: 1/1 PR commits reachable from origin/main | patch equivalence: NOT_APPLICABLE_ALL_COMMITS_DIRECTLY_REACHABLE; git cherry equivalent=0, unmatched=0, unrepresented=0 | three-dot diff origin/main...head: EMPTY (0 paths) | GitHub target diff: 16 files, +877/-62 | GitHub mergeability: MERGEABLE/CLEAN | branch ancestry: 124 open ancestors, 347 open descendants; base=cursor/document-follow-up-contact-prepare-7ddc | file overlap: 11 paths overlap 545 open PRs",Phase 2: verify representative patch/tree evidence before any close decision.
461,feat(stations-v2): Prompt 7 — canonical Stations V2 permissions,true,main,cursor/stations-v2-permissions-c2c2,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,ee3849d546ab9930a28fd702c9b073d0b59856be,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,1,9,cross-cutting,true,true,false,false,NON_EMPTY,312,549,CONFLICTING,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 0/1 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=1, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (9 paths) | GitHub target diff: 9 files, +751/-38 | GitHub mergeability: CONFLICTING/DIRTY | branch ancestry: 86 open ancestors, 63 open descendants; base=main | file overlap: 9 paths overlap 544 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
462,feat(stations-v2): Prompt 7+8 — permissions and station scope resolver,true,main,cursor/stations-v2-station-scope-c2c2,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,dd1bfff44e330c5e5857ae774630ff751a41db97,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,2,20,cross-cutting,true,true,false,false,NON_EMPTY,461,549,CONFLICTING,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 0/2 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=2, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (20 paths) | GitHub target diff: 20 files, +2279/-54 | GitHub mergeability: CONFLICTING/DIRTY | branch ancestry: 87 open ancestors, 62 open descendants; base=main | file overlap: 20 paths overlap 544 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
464,"Stations V2: permissions, scope, read + mutation endpoint security (Prompts 7–10)",true,main,cursor/stations-v2-read-endpoints-c2c2,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,343d247d0470407eb390f9e7b6be0abef7dc29c7,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,4,38,cross-cutting,true,true,false,false,NON_EMPTY,462,549,CONFLICTING,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 0/4 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=4, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (38 paths) | GitHub target diff: 38 files, +3909/-120 | GitHub mergeability: CONFLICTING/DIRTY | branch ancestry: 88 open ancestors, 61 open descendants; base=main | file overlap: 38 paths overlap 544 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
465,Stations V2: Access Scope + Nested Security + UI Permissions (Prompts 11–13),true,cursor/stations-v2-read-endpoints-c2c2,cursor/station-access-scope-service-c2c2,343d247d0470407eb390f9e7b6be0abef7dc29c7,168445c6ce129b2f8c64d76790e31f931e672d9b,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,3,31,cross-cutting,false,true,false,false,NON_EMPTY,464,549,NO_CONFLICT_REPORTED,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 0/3 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=3, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (59 paths) | GitHub target diff: 31 files, +2344/-180 | GitHub mergeability: MERGEABLE/CLEAN | branch ancestry: 89 open ancestors, 60 open descendants; base=cursor/stations-v2-read-endpoints-c2c2 | file overlap: 31 paths overlap 564 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
466,test(stations-v2): full authz test package (Prompt 14/78),true,main,cursor/stations-v2-authz-tests-c2c2,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,c5108ad33bd73414cbfec48a3dbb3708b9cc8fb4,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,8,63,cross-cutting,true,true,false,false,NON_EMPTY,465,549,CONFLICTING,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 0/8 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=8, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (63 paths) | GitHub target diff: 63 files, +7264/-217 | GitHub mergeability: CONFLICTING/DIRTY | branch ancestry: 90 open ancestors, 59 open descendants; base=main | file overlap: 63 paths overlap 565 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
467,feat(stations-v2): central StationLifecyclePolicy (Prompt 15/78),true,main,cursor/station-lifecycle-policy-c2c2,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,6a4893361d0a3f127a4bdac2ec9deadefba04d3c,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,9,66,cross-cutting,true,true,false,false,NON_EMPTY,466,549,CONFLICTING,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 0/9 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=9, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (66 paths) | GitHub target diff: 66 files, +8603/-217 | GitHub mergeability: CONFLICTING/DIRTY | branch ancestry: 91 open ancestors, 58 open descendants; base=main | file overlap: 66 paths overlap 565 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
468,feat(stations-v2): harden station create validation (Prompt 16/78),true,main,cursor/station-create-hardening-c2c2,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,cbf3b4d83718ddab0d20ef07870455bba25ad857,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,10,72,cross-cutting,true,true,false,false,NON_EMPTY,467,549,CONFLICTING,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 0/10 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=10, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (72 paths) | GitHub target diff: 72 files, +9554/-222 | GitHub mergeability: CONFLICTING/DIRTY | branch ancestry: 92 open ancestors, 57 open descendants; base=main | file overlap: 72 paths overlap 565 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
469,feat(stations-v2): restrict generic PATCH to master/ops fields (Prompt 17/78),true,main,cursor/station-update-restrict-c2c2,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,935130cf73fb6eb21caa3838137062a6a6d1209b,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,11,75,cross-cutting,true,true,false,false,NON_EMPTY,468,549,CONFLICTING,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 0/11 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=11, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (75 paths) | GitHub target diff: 75 files, +10156/-243 | GitHub mergeability: CONFLICTING/DIRTY | branch ancestry: 93 open ancestors, 56 open descendants; base=main | file overlap: 75 paths overlap 565 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
470,feat(stations-v2): activate/deactivate lifecycle commands (Prompt 18/78),true,main,cursor/station-activate-deactivate-c2c2,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,07f47f3bcb1ae2a29c6143614a3eb0a6a580e611,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,12,79,cross-cutting,true,true,false,false,NON_EMPTY,469,549,CONFLICTING,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 0/12 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=12, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (79 paths) | GitHub target diff: 79 files, +10888/-243 | GitHub mergeability: CONFLICTING/DIRTY | branch ancestry: 94 open ancestors, 55 open descendants; base=main | file overlap: 79 paths overlap 565 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
471,test(document-intake): V2 frontend & E2E coverage package (Prompt 81),true,cursor/document-intake-v2-backend-tests-7ddc,cursor/document-intake-v2-frontend-e2e-tests-7ddc,7abeb51d3028cf8acbbd9f5fa31628f721008ae3,e5e8acfbb3443f1ea6cf901f0b41646878b5885e,e5e8acfbb3443f1ea6cf901f0b41646878b5885e,1,17,documents,false,true,true,UNKNOWN,EMPTY,451,1013,NO_CONFLICT_REPORTED,NO_CHECKS_REPORTED,ALREADY_IN_MAIN,HIGH,"commit reachability: 1/1 PR commits reachable from origin/main | patch equivalence: NOT_APPLICABLE_ALL_COMMITS_DIRECTLY_REACHABLE; git cherry equivalent=0, unmatched=0, unrepresented=0 | three-dot diff origin/main...head: EMPTY (0 paths) | GitHub target diff: 17 files, +1693/-33 | GitHub mergeability: MERGEABLE/CLEAN | branch ancestry: 125 open ancestors, 346 open descendants; base=cursor/document-intake-v2-backend-tests-7ddc | file overlap: 6 paths overlap 545 open PRs",Phase 2: verify representative patch/tree evidence before any close decision.
472,feat(stations-v2): Prompt 19 — Archive Preview Endpoint,true,main,cursor/station-archive-preview-c2c2,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,46f0c33b56ccdac264c9c0bf0e951702c3bb75d9,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,13,83,cross-cutting,true,true,false,false,NON_EMPTY,470,549,CONFLICTING,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 0/13 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=13, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (83 paths) | GitHub target diff: 83 files, +12180/-243 | GitHub mergeability: CONFLICTING/DIRTY | branch ancestry: 95 open ancestors, 54 open descendants; base=main | file overlap: 83 paths overlap 565 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
473,feat(stations-v2): Prompt 20 — Production-Safe Archive Command,true,main,cursor/station-archive-command-c2c2,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,ad17735392e0dea94eba3d3d3744149bbf0d545b,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,14,91,cross-cutting,true,true,false,false,NON_EMPTY,472,549,CONFLICTING,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 0/14 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=14, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (91 paths) | GitHub target diff: 91 files, +13249/-341 | GitHub mergeability: CONFLICTING/DIRTY | branch ancestry: 96 open ancestors, 53 open descendants; base=main | file overlap: 91 paths overlap 579 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
474,Document Intake V2 Prometheus metrics & Grafana dashboards,true,cursor/document-intake-v2-frontend-e2e-tests-7ddc,cursor/document-intake-v2-metrics-grafana-7ddc,e5e8acfbb3443f1ea6cf901f0b41646878b5885e,506e49c032b012aaa3643b971f69c7f009077645,506e49c032b012aaa3643b971f69c7f009077645,1,22,cross-cutting,false,true,true,UNKNOWN,EMPTY,471,1013,NO_CONFLICT_REPORTED,NO_CHECKS_REPORTED,ALREADY_IN_MAIN,HIGH,"commit reachability: 1/1 PR commits reachable from origin/main | patch equivalence: NOT_APPLICABLE_ALL_COMMITS_DIRECTLY_REACHABLE; git cherry equivalent=0, unmatched=0, unrepresented=0 | three-dot diff origin/main...head: EMPTY (0 paths) | GitHub target diff: 22 files, +1364/-21 | GitHub mergeability: MERGEABLE/CLEAN | branch ancestry: 126 open ancestors, 345 open descendants; base=cursor/document-intake-v2-frontend-e2e-tests-7ddc | file overlap: 17 paths overlap 545 open PRs",Phase 2: verify representative patch/tree evidence before any close decision.
475,feat(stations): Secure Restore Command + Preview (Prompt 21/78),true,main,cursor/station-restore-command-c2c2,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,39c5cef93b19525467f77f0f95d62783ba690b8c,e5ae35a141527e742ae51dd379c8e1725ccd0eb7,15,99,cross-cutting,true,true,false,false,NON_EMPTY,473,549,CONFLICTING,NO_CHECKS_REPORTED,STACKED,HIGH,"commit reachability: 0/15 PR commits reachable from origin/main | patch equivalence: GIT_CHERRY_HAS_UNMATCHED_PATCHES; git cherry equivalent=0, unmatched=15, unrepresented=0 | three-dot diff origin/main...head: NON_EMPTY (99 paths) | GitHub target diff: 99 files, +14925/-445 | GitHub mergeability: CONFLICTING/DIRTY | branch ancestry: 97 open ancestors, 52 open descendants; base=main | file overlap: 99 paths overlap 579 open PRs","Phase 2: review the cumulative stack tip first, then evaluate ancestors without treating ancestry as duplication."
